label,nr_errors,total,perc. errors
film.music_contributor,5.0,0,inf
film.film,12.0,0,inf
theater.theater_actor,1.0,0,inf
location.country,0.0,0,
music.producer,6.0,0,inf
book.periodical,1.0,0,inf
tv.tv_genre,0.0,0,
fictional_universe.fictional_character,1.0,0,inf
music.genre,1.0,0,inf
interests.collection_category,0.0,0,
film.producer,16.0,0,inf
language.human_language,0.0,0,
music.musical_scale,0.0,0,
business.product_category,1.0,0,inf
music.album,6.0,0,inf
award.award_presenting_organization,1.0,0,inf
film.writer,19.0,0,inf
location.administrative_division,1.0,0,inf
film.actor,73.0,0,inf
music.composition,16.0,0,inf
music.composer,31.0,0,inf
time.event,21.0,0,inf
award.award_ceremony,1.0,0,inf
music.writer,2.0,0,inf
tv.tv_program_creator,1.0,0,inf
music.record_label,1.0,0,inf
government.politician,0.0,0,
book.book,2.0,0,inf
film.director,32.0,0,inf
film.film_distributor,4.0,0,inf
award.award_discipline,2.0,0,inf
music.lyricist,14.0,0,inf
law.invention,0.0,0,
film.film_character,2.0,0,inf
award.award_category,0.0,0,
organization.organization,6.0,0,inf
broadcast.tv_station,1.0,0,inf
broadcast.broadcast,5.0,0,inf
people.person,194.0,0,inf
book.written_work,4.0,0,inf
broadcast.radio_station,1.0,0,inf
tv.tv_producer,1.0,0,inf
music.group_member,31.0,0,inf
spaceflight.astronaut,0.0,0,
food.food,0.0,0,
broadcast.artist,19.0,0,inf
music.musical_group,9.0,0,inf
tv.tv_network,1.0,0,inf
music.artist,67.0,0,inf
award.competition,5.0,0,inf
location.citytown,0.0,0,
music.performance_role,1.0,0,inf
tv.tv_director,3.0,0,inf
theater.play,0.0,0,
celebrities.celebrity,5.0,0,inf
business.business_operation,3.0,0,inf
tv.tv_actor,61.0,0,inf
media_common.media_genre,0.0,0,
film.production_company,6.0,0,inf
broadcast.radio_format,0.0,0,
location.location,9.0,0,inf
film.film_festival_focus,2.0,0,inf
music.media_format,0.0,0,
film.film_genre,0.0,0,
tv.tv_character,2.0,0,inf
book.author,7.0,0,inf
