label,nr_errors,total,perc. errors
film.film_festival_focus,2.0,0,inf
tv.tv_producer,1.0,0,inf
tv.tv_director,3.0,0,inf
music.record_label,1.0,0,inf
time.event,23.0,0,inf
film.film_character,2.0,0,inf
food.food,0.0,0,
interests.collection_category,0.0,0,
film.film_distributor,5.0,0,inf
location.citytown,0.0,0,
award.award_ceremony,1.0,0,inf
celebrities.celebrity,5.0,0,inf
film.music_contributor,2.0,0,inf
tv.tv_genre,1.0,0,inf
film.producer,16.0,0,inf
language.human_language,0.0,0,
theater.theater_actor,1.0,0,inf
film.production_company,6.0,0,inf
theater.play,0.0,0,
tv.tv_character,2.0,0,inf
music.composition,15.0,0,inf
location.country,0.0,0,
music.genre,1.0,0,inf
tv.tv_program_creator,1.0,0,inf
music.performance_role,1.0,0,inf
location.administrative_division,1.0,0,inf
music.lyricist,14.0,0,inf
music.composer,31.0,0,inf
film.writer,20.0,0,inf
spaceflight.astronaut,0.0,0,
government.politician,0.0,0,
broadcast.artist,19.0,0,inf
broadcast.tv_station,1.0,0,inf
music.writer,2.0,0,inf
film.film,13.0,0,inf
award.award_presenting_organization,1.0,0,inf
broadcast.broadcast,6.0,0,inf
award.award_discipline,2.0,0,inf
book.book,2.0,0,inf
music.album,7.0,0,inf
organization.organization,4.0,0,inf
music.musical_group,9.0,0,inf
music.media_format,0.0,0,
tv.tv_actor,63.0,0,inf
location.location,8.0,0,inf
business.business_operation,2.0,0,inf
book.author,7.0,0,inf
film.film_genre,0.0,0,
film.actor,73.0,0,inf
music.musical_scale,0.0,0,
award.award_category,0.0,0,
law.invention,0.0,0,
music.artist,64.0,0,inf
broadcast.radio_format,0.0,0,
award.competition,5.0,0,inf
media_common.media_genre,0.0,0,
broadcast.radio_station,2.0,0,inf
music.group_member,30.0,0,inf
book.written_work,4.0,0,inf
business.product_category,1.0,0,inf
tv.tv_network,1.0,0,inf
music.producer,6.0,0,inf
people.person,198.0,0,inf
fictional_universe.fictional_character,1.0,0,inf
film.director,33.0,0,inf
book.periodical,1.0,0,inf
