label,nr_errors,total,perc. errors
award.award_discipline,2.0,0,inf
broadcast.artist,25.0,0,inf
broadcast.radio_format,0.0,0,
language.human_language,1.0,0,inf
interests.collection_category,1.0,0,inf
people.person,204.0,0,inf
film.film_character,2.0,0,inf
music.performance_role,1.0,0,inf
broadcast.tv_station,1.0,0,inf
time.event,3.0,0,inf
award.award_ceremony,1.0,0,inf
film.producer,18.0,0,inf
music.writer,2.0,0,inf
location.location,11.0,0,inf
tv.tv_director,3.0,0,inf
music.composer,33.0,0,inf
tv.tv_actor,54.0,0,inf
business.business_operation,39.0,0,inf
broadcast.radio_station,3.0,0,inf
music.lyricist,14.0,0,inf
music.genre,1.0,0,inf
book.book,2.0,0,inf
film.film,7.0,0,inf
government.politician,0.0,0,
music.composition,13.0,0,inf
media_common.media_genre,0.0,0,
music.group_member,34.0,0,inf
music.producer,8.0,0,inf
award.award_category,0.0,0,
film.music_contributor,3.0,0,inf
fictional_universe.fictional_character,2.0,0,inf
film.production_company,4.0,0,inf
theater.theater_actor,1.0,0,inf
theater.play,0.0,0,
book.written_work,5.0,0,inf
tv.tv_program_creator,2.0,0,inf
book.periodical,1.0,0,inf
broadcast.broadcast,2.0,0,inf
film.writer,28.0,0,inf
spaceflight.astronaut,0.0,0,
tv.tv_producer,1.0,0,inf
business.product_category,1.0,0,inf
music.artist,61.0,0,inf
tv.tv_genre,2.0,0,inf
award.award_presenting_organization,1.0,0,inf
film.director,15.0,0,inf
film.film_genre,0.0,0,
location.administrative_division,1.0,0,inf
film.actor,63.0,0,inf
film.film_distributor,6.0,0,inf
tv.tv_character,4.0,0,inf
celebrities.celebrity,6.0,0,inf
music.musical_group,8.0,0,inf
film.film_festival_focus,2.0,0,inf
law.invention,1.0,0,inf
music.record_label,7.0,0,inf
location.country,1.0,0,inf
music.media_format,0.0,0,
food.food,0.0,0,
tv.tv_network,2.0,0,inf
award.competition,5.0,0,inf
book.author,4.0,0,inf
organization.organization,15.0,0,inf
location.citytown,0.0,0,
music.musical_scale,0.0,0,
music.album,15.0,0,inf
