label,nr_errors,total,perc. errors
award.award_discipline,2.0,0,inf
broadcast.artist,21.0,0,inf
broadcast.radio_format,0.0,0,
language.human_language,0.0,0,
interests.collection_category,1.0,0,inf
people.person,240.0,0,inf
film.film_character,2.0,0,inf
music.performance_role,1.0,0,inf
broadcast.tv_station,1.0,0,inf
time.event,12.0,0,inf
award.award_ceremony,2.0,0,inf
film.producer,21.0,0,inf
music.writer,1.0,0,inf
location.location,8.0,0,inf
tv.tv_director,2.0,0,inf
music.composer,35.0,0,inf
tv.tv_actor,51.0,0,inf
business.business_operation,34.0,0,inf
broadcast.radio_station,2.0,0,inf
music.lyricist,14.0,0,inf
music.genre,1.0,0,inf
book.book,2.0,0,inf
film.film,7.0,0,inf
government.politician,0.0,0,
music.composition,7.0,0,inf
media_common.media_genre,4.0,0,inf
music.group_member,38.0,0,inf
music.producer,7.0,0,inf
award.award_category,0.0,0,
film.music_contributor,4.0,0,inf
fictional_universe.fictional_character,2.0,0,inf
film.production_company,4.0,0,inf
theater.theater_actor,1.0,0,inf
theater.play,0.0,0,
book.written_work,6.0,0,inf
tv.tv_program_creator,1.0,0,inf
book.periodical,1.0,0,inf
broadcast.broadcast,6.0,0,inf
film.writer,29.0,0,inf
spaceflight.astronaut,0.0,0,
tv.tv_producer,1.0,0,inf
business.product_category,1.0,0,inf
music.artist,60.0,0,inf
tv.tv_genre,2.0,0,inf
award.award_presenting_organization,1.0,0,inf
film.director,20.0,0,inf
film.film_genre,2.0,0,inf
location.administrative_division,1.0,0,inf
film.actor,79.0,0,inf
film.film_distributor,10.0,0,inf
tv.tv_character,2.0,0,inf
celebrities.celebrity,5.0,0,inf
music.musical_group,7.0,0,inf
film.film_festival_focus,2.0,0,inf
law.invention,1.0,0,inf
music.record_label,4.0,0,inf
location.country,0.0,0,
music.media_format,0.0,0,
food.food,0.0,0,
tv.tv_network,1.0,0,inf
award.competition,5.0,0,inf
book.author,6.0,0,inf
organization.organization,11.0,0,inf
location.citytown,2.0,0,inf
music.musical_scale,0.0,0,
music.album,5.0,0,inf
