label,nr_errors,total,perc. errors
broadcast.tv_station,1.0,0,inf
time.event,27.0,0,inf
tv.tv_actor,63.0,0,inf
theater.play,1.0,0,inf
film.writer,27.0,0,inf
music.group_member,42.0,0,inf
tv.tv_program_creator,3.0,0,inf
award.competition,5.0,0,inf
language.human_language,0.0,0,
music.artist,48.0,0,inf
location.citytown,1.0,0,inf
broadcast.artist,31.0,0,inf
film.film_character,4.0,0,inf
film.director,82.0,0,inf
film.production_company,10.0,0,inf
book.written_work,2.0,0,inf
music.performance_role,2.0,0,inf
celebrities.celebrity,5.0,0,inf
music.composition,38.0,0,inf
music.media_format,0.0,0,
film.film,125.0,0,inf
film.producer,20.0,0,inf
film.film_festival_focus,2.0,0,inf
location.country,1.0,0,inf
food.food,0.0,0,
broadcast.radio_station,5.0,0,inf
business.product_category,1.0,0,inf
spaceflight.astronaut,0.0,0,
broadcast.radio_format,1.0,0,inf
music.composer,33.0,0,inf
tv.tv_genre,3.0,0,inf
government.politician,0.0,0,
interests.collection_category,1.0,0,inf
theater.theater_actor,1.0,0,inf
location.location,8.0,0,inf
award.award_presenting_organization,1.0,0,inf
tv.tv_director,1.0,0,inf
music.lyricist,15.0,0,inf
tv.tv_producer,0.0,0,
music.album,40.0,0,inf
fictional_universe.fictional_character,2.0,0,inf
organization.organization,24.0,0,inf
music.producer,6.0,0,inf
book.book,6.0,0,inf
people.person,214.0,0,inf
business.business_operation,49.0,0,inf
film.music_contributor,8.0,0,inf
tv.tv_network,1.0,0,inf
film.film_genre,0.0,0,
tv.tv_character,0.0,0,
music.musical_group,10.0,0,inf
award.award_ceremony,19.0,0,inf
book.periodical,2.0,0,inf
music.writer,3.0,0,inf
music.musical_scale,0.0,0,
music.record_label,10.0,0,inf
award.award_discipline,2.0,0,inf
location.administrative_division,1.0,0,inf
film.actor,114.0,0,inf
media_common.media_genre,8.0,0,inf
book.author,15.0,0,inf
broadcast.broadcast,10.0,0,inf
music.genre,1.0,0,inf
law.invention,1.0,0,inf
film.film_distributor,8.0,0,inf
award.award_category,1.0,0,inf
