label,nr_errors,total,perc. errors
location.citytown,3.0,0,inf
book.book,4.0,0,inf
tv.tv_character,1.0,0,inf
award.award_ceremony,11.0,0,inf
film.film,59.0,0,inf
award.award_discipline,2.0,0,inf
book.author,12.0,0,inf
tv.tv_producer,1.0,0,inf
law.invention,1.0,0,inf
broadcast.broadcast,5.0,0,inf
people.person,332.0,0,inf
music.record_label,6.0,0,inf
interests.collection_category,1.0,0,inf
tv.tv_program_creator,2.0,0,inf
award.competition,4.0,0,inf
broadcast.radio_station,2.0,0,inf
location.administrative_division,1.0,0,inf
music.producer,7.0,0,inf
film.music_contributor,8.0,0,inf
film.film_distributor,4.0,0,inf
location.location,8.0,0,inf
award.award_category,0.0,0,
tv.tv_director,2.0,0,inf
time.event,21.0,0,inf
music.writer,3.0,0,inf
film.writer,15.0,0,inf
music.musical_group,11.0,0,inf
film.film_festival_focus,2.0,0,inf
theater.theater_actor,1.0,0,inf
film.actor,90.0,0,inf
award.award_presenting_organization,1.0,0,inf
broadcast.radio_format,0.0,0,
music.composition,12.0,0,inf
music.performance_role,1.0,0,inf
film.director,58.0,0,inf
business.product_category,1.0,0,inf
film.producer,17.0,0,inf
music.lyricist,15.0,0,inf
music.media_format,0.0,0,
book.written_work,4.0,0,inf
theater.play,0.0,0,
music.musical_scale,0.0,0,
music.genre,1.0,0,inf
music.group_member,43.0,0,inf
tv.tv_genre,4.0,0,inf
celebrities.celebrity,5.0,0,inf
organization.organization,40.0,0,inf
tv.tv_actor,58.0,0,inf
music.artist,83.0,0,inf
media_common.media_genre,11.0,0,inf
food.food,0.0,0,
language.human_language,0.0,0,
music.composer,33.0,0,inf
fictional_universe.fictional_character,3.0,0,inf
music.album,24.0,0,inf
government.politician,0.0,0,
book.periodical,2.0,0,inf
location.country,4.0,0,inf
film.film_character,4.0,0,inf
tv.tv_network,1.0,0,inf
film.production_company,8.0,0,inf
film.film_genre,2.0,0,inf
business.business_operation,42.0,0,inf
broadcast.tv_station,1.0,0,inf
broadcast.artist,23.0,0,inf
spaceflight.astronaut,0.0,0,
