label,nr_errors,total,perc. errors
Bird,0.0,0,
Park,0.0,0,
Person,3.0,0,inf
ProtectedArea,2.0,0,inf
HistoricPlace,0.0,0,
Organisation,1.0,0,inf
President,1.0,0,inf
Film,2.0,0,inf
Actor,0.0,0,
Letter,2.0,0,inf
Automobile,0.0,0,
Software,0.0,0,
Monarch,1.0,0,inf
Writer,0.0,0,
TelevisionEpisode,6.0,0,inf
Royalty,5.0,0,inf
OfficeHolder,3.0,0,inf
Newspaper,0.0,0,
Politician,3.0,0,inf
College,0.0,0,
InternationalOrganisation,0.0,0,
PrimeMinister,3.0,0,inf
Scientist,2.0,0,inf
Book,5.0,0,inf
Mine,0.0,0,
University,5.0,0,inf
