label,nr_errors,total,perc. errors
Book,5.0,0,inf
College,0.0,0,
InternationalOrganisation,0.0,0,
Automobile,0.0,0,
TelevisionEpisode,4.0,0,inf
Letter,1.0,0,inf
Person,2.0,0,inf
Bird,0.0,0,
Organisation,0.0,0,
Scientist,1.0,0,inf
Park,2.0,0,inf
Writer,0.0,0,
Royalty,3.0,0,inf
Newspaper,0.0,0,
Film,2.0,0,inf
OfficeHolder,5.0,0,inf
Actor,0.0,0,
President,1.0,0,inf
PrimeMinister,3.0,0,inf
Software,0.0,0,
University,0.0,0,
Mine,0.0,0,
Monarch,3.0,0,inf
Politician,1.0,0,inf
HistoricPlace,1.0,0,inf
ProtectedArea,0.0,0,
