label,nr_errors,total,perc. errors
film.writer,24.0,0,inf
organization.organization,19.0,0,inf
film.film_distributor,7.0,0,inf
award.competition,0.0,0,
music.artist,80.0,0,inf
film.actor,78.0,0,inf
award.award_discipline,2.0,0,inf
language.human_language,0.0,0,
tv.tv_genre,2.0,0,inf
music.media_format,0.0,0,
music.composer,35.0,0,inf
music.producer,8.0,0,inf
tv.tv_character,1.0,0,inf
tv.tv_network,1.0,0,inf
broadcast.radio_format,0.0,0,
people.person,265.0,0,inf
location.citytown,0.0,0,
music.group_member,38.0,0,inf
film.producer,16.0,0,inf
book.written_work,3.0,0,inf
spaceflight.astronaut,0.0,0,
book.author,6.0,0,inf
music.writer,3.0,0,inf
media_common.media_genre,4.0,0,inf
broadcast.tv_station,1.0,0,inf
film.film_genre,4.0,0,inf
tv.tv_actor,40.0,0,inf
award.award_presenting_organization,1.0,0,inf
broadcast.broadcast,4.0,0,inf
food.food,0.0,0,
fictional_universe.fictional_character,1.0,0,inf
music.genre,1.0,0,inf
music.record_label,3.0,0,inf
celebrities.celebrity,4.0,0,inf
government.politician,0.0,0,
book.periodical,1.0,0,inf
business.product_category,0.0,0,
music.musical_group,12.0,0,inf
music.musical_scale,0.0,0,
film.production_company,8.0,0,inf
award.award_category,0.0,0,
film.film_character,3.0,0,inf
law.invention,0.0,0,
award.award_ceremony,1.0,0,inf
location.country,0.0,0,
location.administrative_division,1.0,0,inf
film.film,8.0,0,inf
music.performance_role,1.0,0,inf
film.director,30.0,0,inf
tv.tv_program_creator,1.0,0,inf
broadcast.artist,13.0,0,inf
theater.theater_actor,1.0,0,inf
location.location,10.0,0,inf
time.event,18.0,0,inf
business.business_operation,27.0,0,inf
film.film_festival_focus,2.0,0,inf
tv.tv_director,2.0,0,inf
interests.collection_category,0.0,0,
music.lyricist,13.0,0,inf
film.music_contributor,5.0,0,inf
music.composition,5.0,0,inf
book.book,1.0,0,inf
broadcast.radio_station,2.0,0,inf
music.album,7.0,0,inf
tv.tv_producer,1.0,0,inf
theater.play,1.0,0,inf
