label,nr_errors,total,perc. errors
award.award_ceremony,3.0,0,inf
film.film_genre,2.0,0,inf
law.invention,1.0,0,inf
broadcast.radio_format,0.0,0,
organization.organization,6.0,0,inf
broadcast.tv_station,1.0,0,inf
music.musical_group,10.0,0,inf
music.album,12.0,0,inf
film.film_festival_focus,2.0,0,inf
theater.theater_actor,1.0,0,inf
film.film_character,1.0,0,inf
tv.tv_producer,1.0,0,inf
award.award_presenting_organization,1.0,0,inf
business.product_category,1.0,0,inf
theater.play,0.0,0,
location.administrative_division,1.0,0,inf
music.musical_scale,0.0,0,
film.film,12.0,0,inf
award.competition,5.0,0,inf
film.production_company,10.0,0,inf
music.lyricist,13.0,0,inf
government.politician,0.0,0,
time.event,19.0,0,inf
film.writer,25.0,0,inf
location.citytown,0.0,0,
celebrities.celebrity,5.0,0,inf
tv.tv_actor,58.0,0,inf
award.award_category,0.0,0,
book.book,1.0,0,inf
book.author,6.0,0,inf
people.person,149.0,0,inf
location.country,0.0,0,
music.writer,2.0,0,inf
business.business_operation,36.0,0,inf
interests.collection_category,1.0,0,inf
music.producer,6.0,0,inf
award.award_discipline,2.0,0,inf
location.location,8.0,0,inf
broadcast.artist,29.0,0,inf
tv.tv_program_creator,1.0,0,inf
film.actor,61.0,0,inf
music.group_member,38.0,0,inf
broadcast.broadcast,3.0,0,inf
film.music_contributor,3.0,0,inf
tv.tv_director,3.0,0,inf
tv.tv_network,1.0,0,inf
music.genre,1.0,0,inf
film.producer,15.0,0,inf
music.media_format,0.0,0,
tv.tv_character,2.0,0,inf
fictional_universe.fictional_character,1.0,0,inf
film.director,40.0,0,inf
film.film_distributor,4.0,0,inf
music.composer,31.0,0,inf
spaceflight.astronaut,0.0,0,
music.record_label,2.0,0,inf
tv.tv_genre,3.0,0,inf
music.artist,59.0,0,inf
book.written_work,8.0,0,inf
music.composition,9.0,0,inf
media_common.media_genre,2.0,0,inf
music.performance_role,1.0,0,inf
language.human_language,0.0,0,
broadcast.radio_station,1.0,0,inf
book.periodical,1.0,0,inf
food.food,0.0,0,
