label,nr_errors,total,perc. errors
tv.tv_producer,1.0,0,inf
film.film_festival_focus,2.0,0,inf
music.composer,31.0,0,inf
food.food,0.0,0,
business.product_category,0.0,0,
music.writer,3.0,0,inf
award.award_discipline,2.0,0,inf
music.producer,5.0,0,inf
location.administrative_division,1.0,0,inf
broadcast.broadcast,3.0,0,inf
music.album,4.0,0,inf
broadcast.artist,28.0,0,inf
time.event,9.0,0,inf
music.lyricist,14.0,0,inf
book.periodical,1.0,0,inf
tv.tv_character,1.0,0,inf
film.music_contributor,2.0,0,inf
location.location,12.0,0,inf
film.film_distributor,3.0,0,inf
music.performance_role,1.0,0,inf
award.competition,2.0,0,inf
film.actor,60.0,0,inf
broadcast.tv_station,1.0,0,inf
film.production_company,8.0,0,inf
music.media_format,0.0,0,
music.musical_scale,0.0,0,
tv.tv_network,1.0,0,inf
award.award_ceremony,0.0,0,
film.film_genre,2.0,0,inf
government.politician,0.0,0,
film.writer,30.0,0,inf
book.written_work,3.0,0,inf
location.citytown,0.0,0,
tv.tv_actor,32.0,0,inf
tv.tv_program_creator,1.0,0,inf
music.musical_group,8.0,0,inf
music.artist,48.0,0,inf
film.film,6.0,0,inf
music.genre,0.0,0,
spaceflight.astronaut,0.0,0,
language.human_language,0.0,0,
people.person,252.0,0,inf
music.group_member,35.0,0,inf
organization.organization,16.0,0,inf
tv.tv_director,1.0,0,inf
business.business_operation,21.0,0,inf
film.director,23.0,0,inf
film.film_character,3.0,0,inf
location.country,1.0,0,inf
broadcast.radio_station,1.0,0,inf
music.record_label,2.0,0,inf
music.composition,3.0,0,inf
tv.tv_genre,2.0,0,inf
interests.collection_category,0.0,0,
media_common.media_genre,2.0,0,inf
book.author,7.0,0,inf
theater.play,0.0,0,
celebrities.celebrity,4.0,0,inf
law.invention,0.0,0,
award.award_category,0.0,0,
award.award_presenting_organization,1.0,0,inf
fictional_universe.fictional_character,1.0,0,inf
film.producer,17.0,0,inf
broadcast.radio_format,0.0,0,
book.book,2.0,0,inf
theater.theater_actor,1.0,0,inf
