label,nr_errors,total,perc. errors
book.author,7.0,0,inf
music.artist,45.0,0,inf
people.person,243.0,0,inf
film.writer,30.0,0,inf
music.album,5.0,0,inf
celebrities.celebrity,6.0,0,inf
award.award_ceremony,0.0,0,
music.composer,34.0,0,inf
music.writer,3.0,0,inf
location.administrative_division,1.0,0,inf
tv.tv_network,1.0,0,inf
award.award_presenting_organization,1.0,0,inf
time.event,14.0,0,inf
music.musical_group,7.0,0,inf
music.musical_scale,0.0,0,
spaceflight.astronaut,0.0,0,
music.lyricist,15.0,0,inf
film.film_distributor,6.0,0,inf
music.performance_role,1.0,0,inf
media_common.media_genre,2.0,0,inf
award.award_category,0.0,0,
broadcast.broadcast,2.0,0,inf
film.film_genre,2.0,0,inf
broadcast.artist,29.0,0,inf
fictional_universe.fictional_character,0.0,0,
music.record_label,1.0,0,inf
music.genre,0.0,0,
film.producer,17.0,0,inf
film.production_company,11.0,0,inf
broadcast.radio_format,0.0,0,
location.location,12.0,0,inf
law.invention,0.0,0,
award.competition,3.0,0,inf
food.food,0.0,0,
theater.play,0.0,0,
film.actor,59.0,0,inf
award.award_discipline,2.0,0,inf
music.group_member,38.0,0,inf
tv.tv_program_creator,1.0,0,inf
film.film,6.0,0,inf
music.producer,8.0,0,inf
music.composition,2.0,0,inf
location.country,0.0,0,
tv.tv_director,2.0,0,inf
broadcast.radio_station,0.0,0,
theater.theater_actor,1.0,0,inf
film.film_character,1.0,0,inf
film.music_contributor,2.0,0,inf
organization.organization,3.0,0,inf
tv.tv_actor,46.0,0,inf
music.media_format,0.0,0,
government.politician,0.0,0,
business.product_category,0.0,0,
location.citytown,0.0,0,
book.book,1.0,0,inf
film.film_festival_focus,2.0,0,inf
book.periodical,1.0,0,inf
broadcast.tv_station,1.0,0,inf
tv.tv_producer,1.0,0,inf
business.business_operation,26.0,0,inf
tv.tv_genre,4.0,0,inf
film.director,10.0,0,inf
book.written_work,2.0,0,inf
interests.collection_category,0.0,0,
tv.tv_character,2.0,0,inf
language.human_language,0.0,0,
