label,nr_errors,total,perc. errors
time.event,15.0,0,inf
music.album,8.0,0,inf
location.citytown,1.0,0,inf
tv.tv_character,2.0,0,inf
film.writer,19.0,0,inf
broadcast.artist,29.0,0,inf
location.administrative_division,1.0,0,inf
theater.theater_actor,1.0,0,inf
music.composition,2.0,0,inf
film.film_distributor,4.0,0,inf
tv.tv_producer,1.0,0,inf
music.group_member,40.0,0,inf
broadcast.tv_station,1.0,0,inf
broadcast.broadcast,4.0,0,inf
celebrities.celebrity,6.0,0,inf
book.periodical,1.0,0,inf
tv.tv_program_creator,1.0,0,inf
interests.collection_category,1.0,0,inf
theater.play,0.0,0,
location.location,11.0,0,inf
music.artist,51.0,0,inf
music.musical_scale,0.0,0,
food.food,1.0,0,inf
music.genre,0.0,0,
book.written_work,3.0,0,inf
music.performance_role,1.0,0,inf
film.film_genre,4.0,0,inf
location.country,0.0,0,
organization.organization,15.0,0,inf
film.director,49.0,0,inf
broadcast.radio_format,0.0,0,
tv.tv_actor,57.0,0,inf
award.award_discipline,2.0,0,inf
award.award_presenting_organization,1.0,0,inf
business.product_category,1.0,0,inf
music.media_format,0.0,0,
film.film_festival_focus,2.0,0,inf
tv.tv_genre,5.0,0,inf
music.lyricist,12.0,0,inf
government.politician,0.0,0,
book.book,1.0,0,inf
film.producer,15.0,0,inf
music.record_label,1.0,0,inf
film.music_contributor,3.0,0,inf
broadcast.radio_station,2.0,0,inf
music.composer,30.0,0,inf
book.author,6.0,0,inf
media_common.media_genre,6.0,0,inf
award.competition,4.0,0,inf
tv.tv_director,2.0,0,inf
tv.tv_network,1.0,0,inf
spaceflight.astronaut,0.0,0,
music.producer,5.0,0,inf
award.award_category,0.0,0,
music.writer,3.0,0,inf
film.film,7.0,0,inf
law.invention,1.0,0,inf
film.film_character,1.0,0,inf
film.production_company,10.0,0,inf
fictional_universe.fictional_character,1.0,0,inf
language.human_language,0.0,0,
film.actor,71.0,0,inf
people.person,305.0,0,inf
business.business_operation,22.0,0,inf
award.award_ceremony,0.0,0,
music.musical_group,8.0,0,inf
