label,nr_errors,total,perc. errors
broadcast.radio_station,0.0,0,
music.media_format,0.0,0,
tv.tv_character,3.0,0,inf
film.film,6.0,0,inf
film.film_festival_focus,2.0,0,inf
music.writer,1.0,0,inf
book.book,1.0,0,inf
music.artist,63.0,0,inf
music.group_member,34.0,0,inf
time.event,6.0,0,inf
music.composer,31.0,0,inf
organization.organization,9.0,0,inf
music.musical_group,7.0,0,inf
theater.play,0.0,0,
celebrities.celebrity,5.0,0,inf
award.award_ceremony,0.0,0,
theater.theater_actor,1.0,0,inf
film.director,12.0,0,inf
award.award_discipline,2.0,0,inf
language.human_language,0.0,0,
people.person,257.0,0,inf
broadcast.radio_format,0.0,0,
location.administrative_division,1.0,0,inf
award.award_presenting_organization,1.0,0,inf
broadcast.tv_station,1.0,0,inf
music.performance_role,1.0,0,inf
film.music_contributor,2.0,0,inf
fictional_universe.fictional_character,2.0,0,inf
food.food,0.0,0,
interests.collection_category,1.0,0,inf
tv.tv_producer,1.0,0,inf
award.competition,3.0,0,inf
book.author,6.0,0,inf
tv.tv_director,3.0,0,inf
music.lyricist,12.0,0,inf
film.actor,63.0,0,inf
music.genre,0.0,0,
tv.tv_program_creator,2.0,0,inf
business.business_operation,24.0,0,inf
film.writer,29.0,0,inf
location.location,5.0,0,inf
location.citytown,1.0,0,inf
music.musical_scale,0.0,0,
music.album,6.0,0,inf
media_common.media_genre,2.0,0,inf
music.record_label,1.0,0,inf
book.written_work,4.0,0,inf
tv.tv_genre,3.0,0,inf
spaceflight.astronaut,0.0,0,
broadcast.artist,26.0,0,inf
book.periodical,1.0,0,inf
film.production_company,10.0,0,inf
film.film_character,4.0,0,inf
music.producer,6.0,0,inf
location.country,0.0,0,
business.product_category,1.0,0,inf
government.politician,0.0,0,
tv.tv_network,1.0,0,inf
film.film_genre,2.0,0,inf
award.award_category,0.0,0,
tv.tv_actor,53.0,0,inf
law.invention,1.0,0,inf
film.producer,16.0,0,inf
music.composition,2.0,0,inf
broadcast.broadcast,1.0,0,inf
film.film_distributor,6.0,0,inf
