label,nr_errors,total,perc. errors
law.invention,1.0,0,inf
theater.play,0.0,0,
book.written_work,3.0,0,inf
tv.tv_producer,1.0,0,inf
government.politician,0.0,0,
book.author,7.0,0,inf
organization.organization,30.0,0,inf
film.film_character,1.0,0,inf
music.musical_scale,0.0,0,
music.musical_group,12.0,0,inf
award.award_presenting_organization,1.0,0,inf
food.food,0.0,0,
time.event,14.0,0,inf
music.genre,0.0,0,
language.human_language,1.0,0,inf
theater.theater_actor,1.0,0,inf
award.award_discipline,2.0,0,inf
film.film,5.0,0,inf
film.director,17.0,0,inf
broadcast.broadcast,2.0,0,inf
film.producer,17.0,0,inf
music.producer,8.0,0,inf
business.product_category,1.0,0,inf
music.writer,3.0,0,inf
film.film_distributor,3.0,0,inf
tv.tv_genre,3.0,0,inf
film.film_genre,10.0,0,inf
film.actor,68.0,0,inf
music.media_format,0.0,0,
book.periodical,1.0,0,inf
broadcast.radio_station,0.0,0,
music.group_member,36.0,0,inf
music.artist,79.0,0,inf
location.administrative_division,1.0,0,inf
music.record_label,1.0,0,inf
award.award_ceremony,0.0,0,
award.award_category,0.0,0,
broadcast.radio_format,0.0,0,
people.person,323.0,0,inf
music.composition,9.0,0,inf
tv.tv_director,2.0,0,inf
award.competition,4.0,0,inf
tv.tv_network,1.0,0,inf
music.lyricist,15.0,0,inf
business.business_operation,23.0,0,inf
fictional_universe.fictional_character,1.0,0,inf
book.book,1.0,0,inf
tv.tv_program_creator,1.0,0,inf
film.writer,30.0,0,inf
celebrities.celebrity,2.0,0,inf
film.production_company,3.0,0,inf
film.film_festival_focus,0.0,0,
spaceflight.astronaut,0.0,0,
interests.collection_category,1.0,0,inf
media_common.media_genre,12.0,0,inf
broadcast.tv_station,1.0,0,inf
music.composer,37.0,0,inf
music.album,12.0,0,inf
broadcast.artist,16.0,0,inf
location.citytown,1.0,0,inf
film.music_contributor,3.0,0,inf
music.performance_role,1.0,0,inf
location.location,11.0,0,inf
tv.tv_character,3.0,0,inf
location.country,0.0,0,
tv.tv_actor,48.0,0,inf
