label,nr_errors,total,perc. errors
broadcast.radio_station,0.0,0,
music.media_format,0.0,0,
tv.tv_character,5.0,0,inf
film.film,4.0,0,inf
film.film_festival_focus,2.0,0,inf
music.writer,2.0,0,inf
book.book,2.0,0,inf
music.artist,59.0,0,inf
music.group_member,40.0,0,inf
time.event,20.0,0,inf
music.composer,35.0,0,inf
organization.organization,16.0,0,inf
music.musical_group,7.0,0,inf
theater.play,0.0,0,
celebrities.celebrity,6.0,0,inf
award.award_ceremony,0.0,0,
theater.theater_actor,1.0,0,inf
film.director,18.0,0,inf
award.award_discipline,2.0,0,inf
language.human_language,0.0,0,
people.person,284.0,0,inf
broadcast.radio_format,0.0,0,
location.administrative_division,1.0,0,inf
award.award_presenting_organization,1.0,0,inf
broadcast.tv_station,1.0,0,inf
music.performance_role,1.0,0,inf
film.music_contributor,2.0,0,inf
fictional_universe.fictional_character,2.0,0,inf
food.food,0.0,0,
interests.collection_category,0.0,0,
tv.tv_producer,1.0,0,inf
award.competition,3.0,0,inf
book.author,5.0,0,inf
tv.tv_director,3.0,0,inf
music.lyricist,12.0,0,inf
film.actor,52.0,0,inf
music.genre,0.0,0,
tv.tv_program_creator,2.0,0,inf
business.business_operation,25.0,0,inf
film.writer,24.0,0,inf
location.location,12.0,0,inf
location.citytown,1.0,0,inf
music.musical_scale,0.0,0,
music.album,5.0,0,inf
media_common.media_genre,4.0,0,inf
music.record_label,3.0,0,inf
book.written_work,4.0,0,inf
tv.tv_genre,4.0,0,inf
spaceflight.astronaut,0.0,0,
broadcast.artist,31.0,0,inf
book.periodical,1.0,0,inf
film.production_company,11.0,0,inf
film.film_character,2.0,0,inf
music.producer,7.0,0,inf
location.country,0.0,0,
business.product_category,0.0,0,
government.politician,0.0,0,
tv.tv_network,1.0,0,inf
film.film_genre,2.0,0,inf
award.award_category,0.0,0,
tv.tv_actor,47.0,0,inf
law.invention,0.0,0,
film.producer,17.0,0,inf
music.composition,3.0,0,inf
broadcast.broadcast,3.0,0,inf
film.film_distributor,6.0,0,inf
