label,nr_errors,total,perc. errors
film.film_genre,1.0,0,inf
business.product_category,1.0,0,inf
music.composer,36.0,0,inf
book.periodical,1.0,0,inf
tv.tv_producer,1.0,0,inf
tv.tv_program_creator,2.0,0,inf
film.film,15.0,0,inf
music.musical_group,2.0,0,inf
book.written_work,7.0,0,inf
music.album,7.0,0,inf
film.music_contributor,6.0,0,inf
organization.organization,13.0,0,inf
award.award_presenting_organization,1.0,0,inf
language.human_language,1.0,0,inf
book.author,6.0,0,inf
music.record_label,6.0,0,inf
location.citytown,0.0,0,
location.administrative_division,1.0,0,inf
theater.theater_actor,1.0,0,inf
food.food,0.0,0,
celebrities.celebrity,7.0,0,inf
music.performance_role,1.0,0,inf
film.film_distributor,3.0,0,inf
tv.tv_character,3.0,0,inf
music.artist,60.0,0,inf
music.genre,1.0,0,inf
people.person,131.0,0,inf
broadcast.broadcast,6.0,0,inf
tv.tv_genre,2.0,0,inf
music.composition,12.0,0,inf
interests.collection_category,1.0,0,inf
award.award_discipline,2.0,0,inf
music.group_member,29.0,0,inf
music.musical_scale,4.0,0,inf
broadcast.radio_format,1.0,0,inf
media_common.media_genre,2.0,0,inf
theater.play,1.0,0,inf
award.award_category,0.0,0,
book.book,1.0,0,inf
music.writer,2.0,0,inf
law.invention,1.0,0,inf
film.film_character,1.0,0,inf
film.producer,13.0,0,inf
broadcast.artist,28.0,0,inf
film.writer,24.0,0,inf
location.location,11.0,0,inf
award.award_ceremony,1.0,0,inf
music.lyricist,13.0,0,inf
location.country,0.0,0,
film.film_festival_focus,2.0,0,inf
film.production_company,11.0,0,inf
time.event,23.0,0,inf
business.business_operation,43.0,0,inf
spaceflight.astronaut,0.0,0,
film.director,25.0,0,inf
tv.tv_director,3.0,0,inf
film.actor,60.0,0,inf
award.competition,5.0,0,inf
broadcast.tv_station,1.0,0,inf
broadcast.radio_station,1.0,0,inf
tv.tv_actor,65.0,0,inf
music.producer,8.0,0,inf
government.politician,0.0,0,
music.media_format,0.0,0,
fictional_universe.fictional_character,1.0,0,inf
tv.tv_network,1.0,0,inf
