label,nr_errors,total,perc. errors
film.music_contributor,4.0,0,inf
film.film,12.0,0,inf
theater.theater_actor,1.0,0,inf
location.country,0.0,0,
music.producer,9.0,0,inf
book.periodical,2.0,0,inf
tv.tv_genre,2.0,0,inf
fictional_universe.fictional_character,1.0,0,inf
music.genre,0.0,0,
interests.collection_category,1.0,0,inf
film.producer,17.0,0,inf
language.human_language,0.0,0,
music.musical_scale,0.0,0,
business.product_category,1.0,0,inf
music.album,5.0,0,inf
award.award_presenting_organization,1.0,0,inf
film.writer,29.0,0,inf
location.administrative_division,1.0,0,inf
film.actor,75.0,0,inf
music.composition,6.0,0,inf
music.composer,34.0,0,inf
time.event,27.0,0,inf
award.award_ceremony,3.0,0,inf
music.writer,2.0,0,inf
tv.tv_program_creator,2.0,0,inf
music.record_label,1.0,0,inf
government.politician,0.0,0,
book.book,1.0,0,inf
film.director,18.0,0,inf
film.film_distributor,5.0,0,inf
award.award_discipline,2.0,0,inf
music.lyricist,14.0,0,inf
law.invention,1.0,0,inf
film.film_character,2.0,0,inf
award.award_category,0.0,0,
organization.organization,8.0,0,inf
broadcast.tv_station,1.0,0,inf
broadcast.broadcast,6.0,0,inf
people.person,253.0,0,inf
book.written_work,7.0,0,inf
broadcast.radio_station,2.0,0,inf
tv.tv_producer,1.0,0,inf
music.group_member,30.0,0,inf
spaceflight.astronaut,0.0,0,
food.food,0.0,0,
broadcast.artist,28.0,0,inf
music.musical_group,9.0,0,inf
tv.tv_network,1.0,0,inf
music.artist,61.0,0,inf
award.competition,5.0,0,inf
location.citytown,0.0,0,
music.performance_role,1.0,0,inf
tv.tv_director,3.0,0,inf
theater.play,1.0,0,inf
celebrities.celebrity,7.0,0,inf
business.business_operation,28.0,0,inf
tv.tv_actor,64.0,0,inf
media_common.media_genre,2.0,0,inf
film.production_company,8.0,0,inf
broadcast.radio_format,0.0,0,
location.location,14.0,0,inf
film.film_festival_focus,2.0,0,inf
music.media_format,0.0,0,
film.film_genre,1.0,0,inf
tv.tv_character,4.0,0,inf
book.author,7.0,0,inf
